1.16166166166166E-6,0.033194,0.0736616,0.1161024,0.1174236,0.1333664,0.1397308,0.1282868,0.0964664,0.118004,0.1037984,0.1063664,0.1276492,0.1502352,0.1915852,0.2260236,0.2825828,0.3129244,0.3626168,0.3682656,0.4327416,0.4047516,0.3668644,0.3893468,0.397686,0.361838,0.4030536,0.4378592,0.4038176,0.3820032,0.3601784,0.3177492,0.280932,0.2359852,0.1876312,0.1538204,0.1211312,0.0934964,0.0784212,0.0664592,0.0459464,0.0328624
1.17017017017017E-6,0.0345872,0.0761772,0.1197544,0.1211684,0.13758,0.1442152,0.1326572,0.1002836,0.1223884,0.1078332,0.1105564,0.1323404,0.1555164,0.1977932,0.2331352,0.2910116,0.3220448,0.372906,0.3788036,0.4444204,0.4159508,0.377348,0.399924,0.4080116,0.3713664,0.4129324,0.4479652,0.413092,0.3906392,0.3681204,0.3247364,0.2870768,0.2411148,0.1917728,0.1571436,0.1236892,0.095438,0.0799776,0.067726,0.0468224,0.0334728
1.17867867867868E-6,0.0360216,0.0787392,0.1234576,0.1249692,0.1418532,0.1487668,0.1371108,0.104202,0.1268804,0.1119784,0.114864,0.1371532,0.1609256,0.2041344,0.2403896,0.2995928,0.3313268,0.383368,0.3895276,0.4562852,0.4273416,0.3880264,0.4106872,0.4185108,0.3810656,0.4229664,0.4582124,0.4224988,0.3993968,0.3761704,0.3318208,0.2933064,0.2463148,0.1959728,0.160512,0.1262812,0.0974048,0.0815528,0.0690064,0.0477076,0.0340888
1.18718718718719E-6,0.0374976,0.081348,0.127212,0.1288264,0.1461868,0.1533864,0.1416488,0.108224,0.131482,0.1162364,0.1192912,0.1420892,0.1664644,0.2106104,0.2477892,0.3083284,0.340772,0.394004,0.4004388,0.4683356,0.4389244,0.3989012,0.421638,0.4291848,0.3909372,0.4331564,0.4686012,0.4320384,0.408276,0.384328,0.3390024,0.29962,0.2515844,0.2002308,0.163926,0.1289076,0.0993976,0.0831472,0.0703016,0.0486028,0.0347112
1.1956956956957E-6,0.039016,0.084004,0.131018,0.13274,0.1505804,0.1580732,0.1462708,0.1123496,0.1361932,0.120608,0.12384,0.1471512,0.1721352,0.2172228,0.2553344,0.3172184,0.3503792,0.4048128,0.4115372,0.4805724,0.4507,0.409974,0.432778,0.4400348,0.4009828,0.443504,0.479132,0.4417112,0.4172776,0.3925932,0.3462804,0.3060172,0.2569228,0.204546,0.167384,0.1315668,0.1014156,0.0847604,0.07161,0.0495072,0.0353396
1.2042042042042E-6,0.0405776,0.0867072,0.1348748,0.1367096,0.1550332,0.1628264,0.1509768,0.1165796,0.1410148,0.125094,0.1285108,0.1523392,0.1779388,0.2239728,0.2630272,0.3262644,0.3601512,0.4157968,0.4228248,0.492996,0.4626696,0.4212456,0.4441076,0.4510612,0.4112032,0.4540088,0.4898048,0.4515168,0.4264008,0.400966,0.353656,0.3124992,0.262332,0.20892,0.170888,0.13426,0.1034588,0.0863924,0.0729328,0.0504212,0.0359744
1.21271271271271E-6,0.042184,0.0894588,0.1387832,0.140736,0.1595456,0.1676464,0.1557676,0.120916,0.145948,0.1296964,0.1333052,0.1576548,0.183876,0.2308608,0.2708668,0.3354656,0.3700868,0.426954,0.4343,0.5056052,0.474832,0.432716,0.4556272,0.4622644,0.4215988,0.4646716,0.5006192,0.4614556,0.4356464,0.4094472,0.3611288,0.3190656,0.2678108,0.213352,0.1744368,0.1369872,0.1055276,0.088044,0.07427,0.0513452,0.0366156
1.22122122122122E-6,0.0438348,0.092258,0.1427424,0.1448184,0.1641168,0.172532,0.1606424,0.1253584,0.1509928,0.134416,0.1382252,0.1631,0.1899488,0.237888,0.2788552,0.3448228,0.3801868,0.4382856,0.4459648,0.5184008,0.4871888,0.4443872,0.4673384,0.4736456,0.4321712,0.4754932,0.5115756,0.4715276,0.445014,0.4180356,0.3686988,0.325716,0.2733588,0.2178416,0.1780304,0.1397476,0.107622,0.0897148,0.075622,0.0522796,0.0372636
1.22972972972973E-6,0.0455316,0.095106,0.1467532,0.1489576,0.1687472,0.177484,0.1656028,0.1299092,0.1561516,0.1392552,0.1432724,0.1686764,0.1961584,0.2450556,0.2869924,0.354336,0.3904508,0.4497908,0.4578184,0.5313828,0.4997404,0.4562596,0.4792416,0.4852052,0.4429208,0.4864732,0.5226736,0.4817328,0.454504,0.426732,0.3763664,0.3324512,0.2789768,0.2223892,0.1816684,0.1425412,0.1097412,0.091404,0.0769872,0.0532232,0.0379172
1.23823823823824E-6,0.0472748,0.0980028,0.1508148,0.1531532,0.1734352,0.1825004,0.1706472,0.134568,0.1614236,0.1442144,0.1484476,0.1743844,0.202506,0.2523652,0.2952804,0.3640072,0.4008812,0.4614712,0.469862,0.5445512,0.5124868,0.468334,0.4913376,0.4969444,0.4538492,0.4976132,0.5339144,0.4920716,0.464116,0.435536,0.3841316,0.3392704,0.2846648,0.2269952,0.185352,0.1453688,0.111886,0.093112,0.0783664,0.054176,0.0385764
